career_name;canonical_skill
principle engineer in big data;big data architecture
principle engineer in big data;cloud computing
principle engineer in big data;data governance
principle engineer in big data;spark
principle engineer in big data;hadoop
principle engineer in big data;mentoring
principle engineer in big data;kafka
principle engineer in big data;innovation
principle engineer in big data;data warehousing
principle engineer in data analysis;python
principle engineer in data analysis;statistics
principle engineer in data analysis;mentoring
principle engineer in data analysis;data analysis
principle engineer in data analysis;leadership
principle engineer in data analysis;statistical modeling
principle engineer in data analysis;sql
principle engineer in data analysis;data modeling
principle engineer in data analysis;innovation
principle engineer in data analysis;data visualization
principle engineer in machine learning;tensorflow
principle engineer in machine learning;python
principle engineer in machine learning;deep learning
principle engineer in machine learning;cloud computing
principle engineer in machine learning;mentoring
principle engineer in machine learning;machine learning
principle engineer in machine learning;deployment
principle engineer in machine learning;leadership
principle engineer in machine learning;model deployment
principle engineer in machine learning;model development
principle engineer in machine learning;innovation
production support engineer;itil
production support engineer;scripting
production support engineer;incident management
production support engineer;automation
production support engineer;troubleshooting
production support engineer;networking
production support engineer;linux
production support engineer;monitoring
production support engineer;system monitoring
production support engineer;technical support
production support engineer;windows server
production support engineer;databases
puppet operations engineer;azure
puppet operations engineer;puppet
puppet operations engineer;cloud computing
puppet operations engineer;automation
puppet operations engineer;aws
puppet operations engineer;configuration management
puppet operations engineer;ruby
puppet operations engineer;infrastructure as code
puppet operations engineer;linux
senior build and release engineer;gradle
senior build and release engineer;jenkins
senior build and release engineer;scripting
senior build and release engineer;mentoring
senior build and release engineer;automation
senior build and release engineer;docker
senior build and release engineer;leadership
senior build and release engineer;maven
senior build and release engineer;linux
senior build and release engineer;build tools
senior build and release engineer;ci/cd
senior build and release engineer;kubernetes
senior build and release engineer;git
senior build engineer;gradle
senior build engineer;jenkins
senior build engineer;scripting
senior build engineer;mentoring
senior build engineer;ant
senior build engineer;build automation
senior build engineer;leadership
senior build engineer;maven
senior build engineer;version control
senior build engineer;linux
senior build engineer;ci/cd
senior build engineer;git
senior devops engineer;terraform
senior devops engineer;ansible
senior devops engineer;azure
senior devops engineer;jenkins
senior devops engineer;python
senior devops engineer;cloud computing
senior devops engineer;aws
senior devops engineer;automation
senior devops engineer;docker
senior devops engineer;leadership
senior devops engineer;networking
senior devops engineer;linux
senior devops engineer;ci/cd
senior devops engineer;kubernetes
senior devops engineer;git
site reliability engineer (kubernetes  docker);cloud computing
site reliability engineer (kubernetes  docker);sre
site reliability engineer (kubernetes  docker);automation
site reliability engineer (kubernetes  docker);docker
site reliability engineer (kubernetes  docker);troubleshooting
site reliability engineer (kubernetes  docker);system reliability
site reliability engineer (kubernetes  docker);networking
site reliability engineer (kubernetes  docker);linux
site reliability engineer (kubernetes  docker);monitoring
site reliability engineer (kubernetes  docker);ci/cd
